"Index","Open","High","Low","Close","Volume"
2053-02-22,5.0052,5.013,5.004,5.01,12174
2053-02-23,5.0112,5.013,5.0076,5.01,4770
2053-02-24,4.971,4.971,4.9602,4.9662,18000
2053-02-25,4.9722,4.998,4.9722,4.9956,74190
2053-02-26,4.9956,5.0154,4.9944,5.0118,38796
2053-02-27,5.0112,5.013,4.986,4.9956,35412
2053-02-28,4.9896,4.998,4.989,4.9962,8262
2053-03-01,4.9926,4.9968,4.992,4.9932,6192
2053-03-02,4.9908,4.9932,4.98,4.9818,12810
2053-03-03,4.9878,4.9938,4.9848,4.9914,11988
2053-03-04,4.9896,4.9908,4.9692,4.9848,19332
2053-03-05,5.0046,5.0148,5.0028,5.0076,20580
2053-03-06,5.0076,5.01,5.0022,5.0064,10404
2053-03-07,5.0064,5.0184,5.0058,5.0112,13632
2053-03-08,5.0214,5.0238,5.013,5.016,13956
2053-03-09,5.004,5.0184,5.0016,5.007,31962
2053-03-10,5.0148,5.0196,5.0088,5.0118,11250
2053-03-11,5.0136,5.0148,4.9944,5.001,23838
2053-03-12,5.0058,5.01,5.0004,5.0046,11940
2053-03-13,5.01,5.0148,5.007,5.0112,7380
2053-03-14,5.01,5.0148,5.007,5.0124,12180
2053-03-15,5.0178,5.0214,5.0166,5.0196,9294
2053-03-16,5.028,5.0304,5.0208,5.0244,17586
2053-03-17,5.0262,5.028,5.0208,5.0256,8778
2053-03-18,5.0232,5.0232,5.019,5.022,7170
2053-03-19,5.0268,5.0286,5.0244,5.0268,8550
2053-03-20,5.0316,5.0442,5.0298,5.0436,32562
2053-03-21,5.0502,5.052,5.0454,5.0478,30522
2053-03-22,5.0436,5.052,5.0352,5.049,27132
2053-03-23,5.055,5.0604,5.0526,5.0568,16272
2053-03-24,5.0634,5.085,5.0604,5.0742,36234
2053-03-25,5.085,5.0868,5.0742,5.0766,15270
2053-03-26,5.0826,5.0994,5.0826,5.0916,28116
2053-03-27,5.0964,5.0964,5.067,5.073,24588
2053-03-28,5.0832,5.0934,5.0802,5.091,20508
2053-03-29,5.1,5.1018,5.0958,5.1006,17286
2053-03-30,5.109,5.109,5.1012,5.1066,14616
2053-03-31,5.088,5.1084,5.0856,5.1066,24294
2053-04-01,5.0988,5.1048,5.0808,5.0904,36576
2053-04-02,5.085,5.0898,5.061,5.0652,32160
2053-04-03,5.0634,5.073,5.0568,5.0712,33462
2053-04-04,5.0718,5.0808,5.0706,5.0784,10752
2053-04-05,5.0694,5.0712,5.0538,5.0628,25416
2053-04-06,5.0742,5.085,5.073,5.082,19404
2053-04-07,5.088,5.0988,5.0874,5.0922,14436
2053-04-08,5.1018,5.1066,5.0958,5.0994,26940
2053-04-09,5.094,5.094,5.085,5.0862,16680
2053-04-10,5.085,5.097,5.082,5.0964,13242
2053-04-11,5.0964,5.109,5.0958,5.1024,20058
2053-04-12,5.0934,5.1156,5.0892,5.1114,43284
2053-04-13,5.115,5.118,5.088,5.0934,32190
2053-04-14,5.1024,5.1024,5.082,5.085,41214
2053-04-15,5.088,5.1006,5.0688,5.0766,30852
2053-04-16,5.0808,5.0838,5.0658,5.0706,39552
2053-04-17,5.0622,5.0772,5.0616,5.0748,24996
2053-04-18,5.082,5.0826,5.0724,5.0772,20142
2053-04-19,5.0616,5.0652,5.046,5.0526,62670
2053-04-20,5.055,5.0598,5.037,5.046,42492
2053-04-21,5.0472,5.0532,5.0418,5.043,32454
2053-04-22,5.0502,5.0544,5.0388,5.0448,17016
2053-04-23,5.0604,5.067,5.0538,5.0622,11430
